city,model,sample_index,target_node,tod_band,congestion,condition,advisory_error,cause_precision,cause_recall,faithfulness_f1,hallucination_rate,quantitative_fidelity,n_cited_causes,n_topk,cited_locations,resolution_methods,resolved_set_sizes
pems_bay,llama3.1:8b,3629,150,am_rush,high,C,,1.0,0.625,0.7692307692307693,0.0,0.8333333333333334,3,8,,,
pems_bay,llama3.1:8b,7080,142,am_rush,high,A,,1.0,0.375,0.5454545454545454,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,7080,142,am_rush,high,B,,1.0,0.125,0.2222222222222222,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,7080,142,am_rush,high,C,,1.0,0.375,0.5454545454545454,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,9671,310,am_rush,high,A,,1.0,0.875,0.9333333333333333,0.0,0.3333333333333333,4,8,,,
pems_bay,llama3.1:8b,9671,310,am_rush,high,B,,1.0,0.125,0.2222222222222222,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,9671,310,am_rush,high,C,,1.0,0.875,0.9333333333333333,0.0,0.3333333333333333,4,8,,,
pems_bay,llama3.1:8b,159,88,am_rush,high,A,,1.0,0.5,0.6666666666666666,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,159,88,am_rush,high,B,,1.0,0.25,0.4,0.0,1.0,1,8,,,
pems_bay,llama3.1:8b,159,88,am_rush,high,C,,1.0,0.25,0.4,0.0,0.5,1,8,,,
pems_bay,llama3.1:8b,1662,28,midday,medium,A,,1.0,0.25,0.4,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,1662,28,midday,medium,B,,1.0,0.125,0.2222222222222222,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,1662,28,midday,medium,C,,1.0,0.25,0.4,0.0,0.8,2,8,,,
pems_bay,llama3.1:8b,3672,295,midday,medium,A,,1.0,0.625,0.7692307692307693,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,3672,295,midday,medium,B,,0.0,0.0,0.0,1.0,0.8,1,8,,,
pems_bay,llama3.1:8b,3672,295,midday,medium,C,,1.0,0.5,0.6666666666666666,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,6841,10,midday,medium,A,,1.0,0.5,0.6666666666666666,0.0,0.75,3,8,,,
pems_bay,llama3.1:8b,6841,10,midday,medium,B,,1.0,0.25,0.4,0.0,0.75,1,8,,,
pems_bay,llama3.1:8b,6841,10,midday,medium,C,,1.0,0.5,0.6666666666666666,0.0,0.75,3,8,,,
pems_bay,llama3.1:8b,485,10,midday,medium,A,,1.0,0.375,0.5454545454545454,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,485,10,midday,medium,B,,1.0,0.25,0.4,0.0,0.75,1,8,,,
pems_bay,llama3.1:8b,485,10,midday,medium,C,,1.0,0.375,0.5454545454545454,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,2821,295,midday,medium,A,,1.0,0.75,0.8571428571428571,0.0,0.6666666666666666,3,8,,,
pems_bay,llama3.1:8b,2821,295,midday,medium,B,,0.0,0.0,0.0,1.0,0.6,1,8,,,
pems_bay,llama3.1:8b,2821,295,midday,medium,C,,1.0,0.875,0.9333333333333333,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,2809,303,midday,medium,A,,1.0,0.5,0.6666666666666666,0.0,0.75,2,8,,,
pems_bay,llama3.1:8b,2809,303,midday,medium,B,,1.0,0.125,0.2222222222222222,0.0,0.6,1,8,,,
pems_bay,llama3.1:8b,2809,303,midday,medium,C,,1.0,0.5,0.6666666666666666,0.0,0.0,2,8,,,
pems_bay,llama3.1:8b,7702,115,midday,medium,A,,1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,3,8,,,
pems_bay,llama3.1:8b,7702,115,midday,medium,B,,0.0,0.0,0.0,1.0,0.5,1,8,,,
pems_bay,llama3.1:8b,7702,115,midday,medium,C,,1.0,0.375,0.5454545454545454,0.0,0.6,2,8,,,
pems_bay,llama3.1:8b,3985,17,midday,high,A,,1.0,0.5,0.6666666666666666,0.0,1.0,4,8,,,
pems_bay,llama3.1:8b,3985,17,midday,high,B,,0.0,0.0,0.0,1.0,0.0,1,8,,,
pems_bay,llama3.1:8b,3985,17,midday,high,C,,1.0,0.375,0.5454545454545454,0.0,0.0,2,8,,,
pems_bay,llama3.1:8b,2267,55,midday,high,A,,1.0,0.5,0.6666666666666666,0.0,0.5714285714285714,3,8,,,
pems_bay,llama3.1:8b,2267,55,midday,high,B,,1.0,0.25,0.4,0.0,0.75,1,8,,,
pems_bay,llama3.1:8b,2267,55,midday,high,C,,1.0,0.5,0.6666666666666666,0.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,9417,134,midday,high,A,,1.0,0.625,0.7692307692307693,0.0,0.5,4,8,,,
pems_bay,llama3.1:8b,9417,134,midday,high,B,,1.0,0.375,0.5454545454545454,0.0,0.0,1,8,,,
pems_bay,llama3.1:8b,9417,134,midday,high,C,,1.0,0.625,0.7692307692307693,0.0,0.75,2,8,,,
pems_bay,llama3.1:8b,3090,303,midday,high,A,,1.0,0.75,0.8571428571428571,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,3090,303,midday,high,B,,0.5,0.75,0.6,0.5,0.6666666666666666,2,8,,,
pems_bay,llama3.1:8b,3090,303,midday,high,C,,1.0,0.75,0.8571428571428571,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,2231,134,midday,high,A,,1.0,0.125,0.2222222222222222,0.0,0.75,1,8,,,
pems_bay,llama3.1:8b,2231,134,midday,high,B,,1.0,0.125,0.2222222222222222,0.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,2231,134,midday,high,C,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,2,8,,,
pems_bay,llama3.1:8b,5108,150,midday,high,A,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,2,8,,,
pems_bay,llama3.1:8b,5108,150,midday,high,B,,1.0,0.25,0.4,0.0,1.0,1,8,,,
pems_bay,llama3.1:8b,5108,150,midday,high,C,,1.0,0.375,0.5454545454545454,0.0,0.8,2,8,,,
pems_bay,llama3.1:8b,6261,10,midday,high,A,,1.0,0.375,0.5454545454545454,0.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,6261,10,midday,high,B,,1.0,0.25,0.4,0.0,0.75,1,8,,,
pems_bay,llama3.1:8b,6261,10,midday,high,C,,1.0,0.375,0.5454545454545454,0.0,0.4,1,8,,,
pems_bay,llama3.1:8b,4056,134,pm_rush,low,A,,1.0,0.25,0.4,0.0,0.7142857142857143,2,8,,,
pems_bay,llama3.1:8b,4056,134,pm_rush,low,B,,1.0,0.125,0.2222222222222222,0.0,0.0,1,8,,,
pems_bay,llama3.1:8b,4056,134,pm_rush,low,C,,1.0,0.25,0.4,0.0,0.5714285714285714,2,8,,,
pems_bay,llama3.1:8b,1169,303,pm_rush,low,A,,1.0,0.375,0.5454545454545454,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,1169,303,pm_rush,low,B,"advisory failed validation after 3 attempts: recommendations: expected 3-5 items, got 2",0.0,0.0,0.0,1.0,,0,8,,,
pems_bay,llama3.1:8b,1169,303,pm_rush,low,C,,1.0,0.375,0.5454545454545454,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,4341,308,pm_rush,low,A,,1.0,0.875,0.9333333333333333,0.0,1.0,5,8,,,
pems_bay,llama3.1:8b,4341,308,pm_rush,low,B,"advisory failed validation after 3 attempts: recommendations: expected 3-5 items, got 2",0.0,0.0,0.0,1.0,,0,8,,,
pems_bay,llama3.1:8b,4341,308,pm_rush,low,C,,1.0,0.875,0.9333333333333333,0.0,1.0,5,8,,,
pems_bay,llama3.1:8b,4339,308,pm_rush,low,A,,1.0,0.875,0.9333333333333333,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,4339,308,pm_rush,low,B,,0.0,0.0,0.0,1.0,0.6,1,8,,,
pems_bay,llama3.1:8b,4339,308,pm_rush,low,C,,1.0,1.0,1.0,0.0,0.8571428571428571,3,8,,,
pems_bay,llama3.1:8b,2327,134,pm_rush,low,A,,1.0,0.25,0.4,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,2327,134,pm_rush,low,B,,0.0,0.0,0.0,1.0,0.0,1,8,,,
pems_bay,llama3.1:8b,2327,134,pm_rush,low,C,,1.0,0.875,0.9333333333333333,0.0,0.75,5,8,,,
pems_bay,llama3.1:8b,1165,295,pm_rush,low,A,,1.0,0.25,0.4,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,1165,295,pm_rush,low,B,,0.0,0.0,0.0,1.0,0.6,1,8,,,
pems_bay,llama3.1:8b,1165,295,pm_rush,low,C,,1.0,0.25,0.4,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,1170,303,pm_rush,low,A,,1.0,0.375,0.5454545454545454,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,1170,303,pm_rush,low,B,,0.0,0.0,0.0,1.0,0.6666666666666666,2,8,,,
pems_bay,llama3.1:8b,1170,303,pm_rush,low,C,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,2,8,,,
pems_bay,llama3.1:8b,4872,19,pm_rush,medium,A,,1.0,0.375,0.5454545454545454,0.0,0.8571428571428571,2,8,,,
pems_bay,llama3.1:8b,4872,19,pm_rush,medium,B,,1.0,0.125,0.2222222222222222,0.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,4872,19,pm_rush,medium,C,,1.0,0.375,0.5454545454545454,0.0,0.8571428571428571,2,8,,,
pems_bay,llama3.1:8b,2897,303,pm_rush,medium,A,,1.0,0.375,0.5454545454545454,0.0,0.75,2,8,,,
pems_bay,llama3.1:8b,2897,303,pm_rush,medium,B,"advisory failed validation after 3 attempts: recommendations: expected 3-5 items, got 2",0.0,0.0,0.0,1.0,,0,8,,,
pems_bay,llama3.1:8b,2897,303,pm_rush,medium,C,,1.0,0.375,0.5454545454545454,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,4880,302,pm_rush,medium,A,,1.0,0.5,0.6666666666666666,0.0,0.3333333333333333,2,8,,,
pems_bay,llama3.1:8b,4880,302,pm_rush,medium,B,,1.0,0.125,0.2222222222222222,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,4880,302,pm_rush,medium,C,,1.0,0.5,0.6666666666666666,0.0,0.3333333333333333,2,8,,,
pems_bay,llama3.1:8b,2585,302,pm_rush,medium,A,,1.0,1.0,1.0,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,2585,302,pm_rush,medium,B,"advisory failed validation after 3 attempts: recommendations: expected 3-5 items, got 2",0.0,0.0,0.0,1.0,,0,8,,,
pems_bay,llama3.1:8b,2585,302,pm_rush,medium,C,,1.0,0.875,0.9333333333333333,0.0,,2,8,,,
pems_bay,llama3.1:8b,7800,121,pm_rush,medium,A,,1.0,0.5,0.6666666666666666,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,7800,121,pm_rush,medium,B,,1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,7800,121,pm_rush,medium,C,,1.0,0.5,0.6666666666666666,0.0,0.5,2,8,,,
pems_bay,llama3.1:8b,4913,134,pm_rush,medium,A,,1.0,0.625,0.7692307692307693,0.0,0.875,3,8,,,
pems_bay,llama3.1:8b,4913,134,pm_rush,medium,B,,1.0,0.125,0.2222222222222222,0.0,0.0,1,8,,,
pems_bay,llama3.1:8b,4913,134,pm_rush,medium,C,,1.0,0.5,0.6666666666666666,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,6630,80,pm_rush,medium,A,,1.0,0.25,0.4,0.0,0.8,2,8,,,
pems_bay,llama3.1:8b,6630,80,pm_rush,medium,B,,0.0,0.0,0.0,1.0,0.5,2,8,,,
pems_bay,llama3.1:8b,6630,80,pm_rush,medium,C,,1.0,0.25,0.4,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,4010,10,pm_rush,high,A,,1.0,0.625,0.7692307692307693,0.0,0.6666666666666666,3,8,,,
pems_bay,llama3.1:8b,4010,10,pm_rush,high,B,,1.0,0.25,0.4,0.0,0.5,1,8,,,
pems_bay,llama3.1:8b,4010,10,pm_rush,high,C,,1.0,0.5,0.6666666666666666,0.0,0.5,3,8,,,
pems_bay,llama3.1:8b,1998,32,pm_rush,high,A,,1.0,0.625,0.7692307692307693,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,1998,32,pm_rush,high,B,,0.0,0.0,0.0,1.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,1998,32,pm_rush,high,C,,1.0,0.625,0.7692307692307693,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,9759,55,pm_rush,high,A,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,9759,55,pm_rush,high,B,,0.0,0.0,0.0,1.0,1.0,1,8,,,
pems_bay,llama3.1:8b,9759,55,pm_rush,high,C,,1.0,0.375,0.5454545454545454,0.0,0.8,3,8,,,
pems_bay,llama3.1:8b,5744,32,pm_rush,high,A,,1.0,0.875,0.9333333333333333,0.0,0.5,5,8,,,
pems_bay,llama3.1:8b,5744,32,pm_rush,high,B,,0.0,0.0,0.0,1.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,5744,32,pm_rush,high,C,,1.0,0.875,0.9333333333333333,0.0,0.5,5,8,,,
pems_bay,llama3.1:8b,2286,55,pm_rush,high,A,,1.0,0.5,0.6666666666666666,0.0,0.8,2,8,,,
pems_bay,llama3.1:8b,2286,55,pm_rush,high,B,,1.0,0.25,0.4,0.0,0.5,1,8,,,
pems_bay,llama3.1:8b,2286,55,pm_rush,high,C,,1.0,0.5,0.6666666666666666,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,3179,121,pm_rush,high,A,,1.0,0.375,0.5454545454545454,0.0,0.6,2,8,,,
pems_bay,llama3.1:8b,3179,121,pm_rush,high,B,,0.0,0.0,0.0,1.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,3179,121,pm_rush,high,C,,1.0,0.375,0.5454545454545454,0.0,0.6,2,8,,,
pems_bay,llama3.1:8b,3173,121,pm_rush,high,A,,1.0,0.5,0.6666666666666666,0.0,0.75,2,8,,,
pems_bay,llama3.1:8b,3173,121,pm_rush,high,B,,0.0,0.0,0.0,1.0,0.3333333333333333,1,8,,,
pems_bay,llama3.1:8b,3173,121,pm_rush,high,C,,1.0,0.5,0.6666666666666666,0.0,0.8333333333333334,2,8,,,
pems_bay,llama3.1:8b,10418,283,evening,low,A,,1.0,0.25,0.4,0.0,1.0,2,8,,,
pems_bay,llama3.1:8b,10418,283,evening,low,B,,0.0,0.0,0.0,1.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,10418,283,evening,low,C,,1.0,0.375,0.5454545454545454,0.0,1.0,3,8,,,
pems_bay,llama3.1:8b,3781,134,evening,low,A,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,3781,134,evening,low,B,,1.0,0.375,0.5454545454545454,0.0,0.4,1,8,,,
pems_bay,llama3.1:8b,3781,134,evening,low,C,,1.0,0.375,0.5454545454545454,0.0,0.6666666666666666,1,8,,,
pems_bay,llama3.1:8b,1500,73,evening,low,A,,1.0,0.5,0.6666666666666666,0.0,0.4,1,8,,,
pems_bay,llama3.1:8b,1500,73,evening,low,B,,0.0,0.0,0.0,1.0,0.75,1,8,,,
pems_bay,llama3.1:8b,1500,73,evening,low,C,,1.0,0.5,0.6666666666666666,0.0,0.16666666666666666,2,8,,,
pems_bay,llama3.1:8b,2373,133,evening,low,A,,1.0,0.25,0.4,0.0,0.75,2,8,,,
